"spp","N.x","He_harm","He_harm2","He_harm3","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N.y","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Anthyllis vulneraria",17,0.584,-0.885275263686689,0.734978819384598,"A19_P3","Anthyllis vulneraria",19,"P3","LAT","O","18.1",-0.3929019,"km/year",18,0.3698403,NA,1986,2003,"TWO","PROCESSED","yes",519,"moderate","occurrence-based",1.03217400857513,"vascular.plant","N",0.3929019,0.3698403,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","(254,924]","S2274","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Plant","T",-3.77082912,52.34300321,-4.43638214811762,53.4308251250795,-3.43630857388155,51.3776322202508,0.7627422,0.3698403,0,-0.12335005587347,"neg","negpos","neg","negpos",0.49319035587347,0.3698403,0
"Anthyllis vulneraria",17,0.584,-0.885275263686689,0.734978819384598,"A19_P4","Anthyllis vulneraria",19,"P4","LAT","O","8",0.4433618,"km/year",18,0.06361511,NA,1986,2003,"TWO","PROCESSED","yes",631,"moderate","occurrence-based",2.40533029168993,"vascular.plant","N",0.4433618,0.06361511,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S2278","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Plant","T",-4.16498123,56.68488371,-3.31112524283566,58.6619751284495,-4.88637670002464,54.6308605649631,-0.37974669,-0.37974669,0,0.118440963880765,"pos","pospos","pos","pospos",-0.054825853880765,-0.054825853880765,0
"Anthyllis vulneraria",17,0.584,-0.885275263686689,0.734978819384598,"A243_P1","Anthyllis vulneraria",243,"P1","ELE","LE","6.834689406",6.834689,"m/year",21,0.4086441,5.896181,1989,2009,"CONTINUOUS","OPPORTUNISTIC","yes",1334,"small","occurrence-based",-2.98573956736105,"vascular.plant","N",6.834689,5.896181,"pos","(1.99e+03,2.01e+03]","[1.54e-05,4.85]","(924,4.43e+03]","S2280","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Plant","T",10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,-0.938508,-0.938508,0,0.41776975150211,"pos","pospos","pos","pospos",5.47841124849789,5.47841124849789,5.47841124849789
"Anthyllis vulneraria",17,0.584,-0.885275263686689,0.734978819384598,"A243_P1","Anthyllis vulneraria",243,"P1","ELE","LE","-119.1695926",-119.1696,"m/year",21,0.4086441,5.896181,1989,2009,"CONTINUOUS","OPPORTUNISTIC","yes",1334,"small","occurrence-based",-2.98573956736105,"vascular.plant","N",119.1696,5.896181,"pos","(1.99e+03,2.01e+03]","[1.54e-05,4.85]","(924,4.43e+03]","S2281","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Plant","T",10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,125.065781,5.896181,0,-15.4936310090401,"neg","negpos","neg","negpos",21.3898120090401,5.896181,0
"Anthyllis vulneraria",17,0.584,-0.885275263686689,0.734978819384598,"A138_P1","Anthyllis vulneraria",138,"P1","LAT","LE","-40.110002",-1.146,"km/year",35,2.311916,NA,1976,2010,"TWO","OPPORTUNISTIC","yes",411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",1.146,2.311916,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S2273","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,3.457916,2.311916,0,-0.178156103623046,"neg","negpos","neg","negpos",2.49007210362305,2.311916,0
"Anthyllis vulneraria",17,0.584,-0.885275263686689,0.734978819384598,"A138_P1","Anthyllis vulneraria",138,"P1","LAT","TE","0.317227",0.009063629,"km/year",35,2.311916,NA,1976,2010,"TWO","OPPORTUNISTIC","yes",411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",0.009063629,2.311916,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S2277","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Anthyllis","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,2.302852371,2.302852371,2.302852371,0.269663629625622,"pos","pospos","pos","pospos",2.04225237037438,2.04225237037438,2.04225237037438
"Antimora rostrata",11,0.83,1.58553758975174,0.563656929618218,"A117_P7","Antimora rostrata",117,"P7","LAT","O","0.088704428",9.87502,"km/year",10,6.006578,NA,1995,2004,"CONTINUOUS","OPPORTUNISTIC","no",159,"large","abundance-based",3.36163674407444,"vertebrate","N",9.87502,6.006578,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","(99,254]","S2288","Animalia","Chordata","Actinopterygii","Gadiformes","Moridae","Antimora","Fish","M",-51.66335308,48.98898776,-51.3033494996796,52.3992838551658,-52.6808831614287,43.7561471376803,-3.868442,-3.868442,0,1.81457991892882,"pos","pospos","pos","pospos",4.19199808107118,4.19199808107118,4.19199808107118
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A109_P1","Aphelocoma californica",109,"P1","ELE","O","48",1.777778,"m/year",27,-0.02965498,-0.216907,1980,2006,"TWO","PROCESSED","no",28,"small","abundance-based",-0.746542050131512,"vertebrate","N",1.777778,-0.216907,"neg","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S2401","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-116.42846578,33.27081484,-116.348690529844,33.9186291700003,-116.491541461569,32.6201036749447,1.994685,0.216907,0,-0.0678419064428047,"pos","posneg","neg","negneg",0.149065093557195,0.149065093557195,0.149065093557195
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P1","Aphelocoma californica",115,"P1","ELE","O","-21",-0.2576687,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0.2576687,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2392","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,0.7759099,0.5182412,0,-0.232821866863933,"neg","negpos","neg","negpos",0.751063066863933,0.5182412,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P2","Aphelocoma californica",115,"P2","ELE","O","6",0.06857143,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0.06857143,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2398","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,3.03698357,3.03698357,3.03698357,-0.16529704919935,"pos","pospos","neg","negpos",3.27085204919935,3.105555,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P3","Aphelocoma californica",115,"P3","ELE","O","-76",-0.7715736,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0.7715736,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2394","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,2.2111006,1.439527,0,-0.342497649307599,"neg","negpos","neg","negpos",1.7820246493076,1.439527,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A162_P1","Aphelocoma californica",162,"P1","LAT","O","0.67",3.242946,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",3.242946,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S2393","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,-1.765179,-1.765179,0,0.384723353991936,"pos","pospos","pos","pospos",1.09304364600806,1.09304364600806,1.09304364600806
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A231_P1","Aphelocoma californica",231,"P1","LAT","O","168",2.554862,"km/year",44,1.34475,NA,1969,2012,"CONTINUOUS","PROCESSED","no",57,"small","abundance-based",6.71101409730255,"vertebrate","N",2.554862,1.34475,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","[1,99]","S2397","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-99.37170222,39.38407759,-95.1513227421508,49.3904282981275,-80.6951847460791,25.0982034678158,-1.210112,-1.210112,0,0.540339974923025,"pos","pospos","pos","pospos",0.804410025076975,0.804410025076975,0.804410025076975
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P1","Aphelocoma californica",115,"P1","ELE","LE","-448",-5.496933,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",5.496933,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2403","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,6.0151742,0.5182412,0,-0.812352960219987,"neg","negpos","neg","negpos",1.33059416021999,0.5182412,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P2","Aphelocoma californica",115,"P2","ELE","LE","0",0,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2391","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,3.105555,3.105555,0,-0.117535050349011,"neg","negpos","neg","negpos",3.22309005034901,3.105555,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P3","Aphelocoma californica",115,"P3","ELE","LE","-436",-4.426396,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",4.426396,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2404","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,5.865923,1.439527,0,-0.678005838676365,"neg","negpos","neg","negpos",2.11753283867636,1.439527,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A33_P1","Aphelocoma californica",33,"P1","ELE","LE","-47",-1.516129,"m/year",31,0.6484736,6.251347,1979,2009,"TWO","PROCESSED","yes",40,"moderate","abundance-based",6.33699651302256,"vertebrate","N",1.516129,6.251347,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S2402","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-109.22231811,41.54209836,-98.4558844647962,52.3407254902892,-97.4133515027696,26.0379656763749,7.767476,6.251347,0,-0.498400356468413,"neg","negpos","neg","negpos",6.74974735646841,6.251347,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A140_P1","Aphelocoma californica",140,"P1","LAT","LE","310",8.611111,"km/year",36,1.388359,NA,1974,2009,"TWO","OPPORTUNISTIC","no",68,"moderate","occurrence-based",4.19047803938776,"vertebrate","N",8.611111,1.388359,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S2396","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-99.31713704,31.44721696,-102.244989999789,36.5007040000896,-97.3945019995676,25.8371640004183,-7.222752,-7.222752,0,1.30226820859126,"pos","pospos","pos","pospos",0.0860907914087399,0.0860907914087399,0.0860907914087399
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A33_P1","Aphelocoma californica",33,"P1","LAT","LE","230.42",7.432903,"km/year",31,0.6484736,6.251347,1979,2009,"TWO","PROCESSED","yes",40,"moderate","abundance-based",6.33699651302256,"vertebrate","N",7.432903,0.6484736,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S2390","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-109.22231811,41.54209836,-98.4558844647962,52.3407254902892,-97.4133515027696,26.0379656763749,-6.7844294,-6.7844294,0,1.52726979707401,"pos","pospos","pos","pospos",-0.87879619707401,-0.87879619707401,0
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P1","Aphelocoma californica",115,"P1","ELE","TE","0",0,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2399","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,0.5182412,0.5182412,0,0.112347296292165,"neg","negpos","pos","pospos",0.405893903707835,0.405893903707835,0.405893903707835
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P2","Aphelocoma californica",115,"P2","ELE","TE","0",0,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2395","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,3.105555,3.105555,0,0.123178997126885,"neg","negpos","pos","pospos",2.98237600287311,2.98237600287311,2.98237600287311
"Aphelocoma californica",2,0.79,1.60272501548398,0.576949629382779,"A115_P3","Aphelocoma californica",115,"P3","ELE","TE","-686",-6.964467,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",6.964467,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S2400","Animalia","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,8.403994,1.439527,0,-1.1282464973907,"neg","negpos","neg","negpos",2.5677734973907,1.439527,0
"Aquila chrysaetos",3,0.55,0.200662949291761,-0.50740066178453,"A122_P1","Aquila chrysaetos",122,"P1","LAT","O","93.8",2.345,"km/year",40,1.960697,NA,1966,2005,"CONTINUOUS","PROCESSED","no",290,"large","abundance-based",7.00895987073912,"vertebrate","N",2.345,1.960697,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","(254,924]","S2509","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,-0.384303,-0.384303,0,-0.127791100236044,"pos","pospos","neg","negpos",2.08848810023604,1.960697,0
"Aquila chrysaetos",3,0.55,0.200662949291761,-0.50740066178453,"A155_P1","Aquila chrysaetos",155,"P1","LAT","O","0.4",0.4,"km/year",32.5,1.964223,NA,1976.5,2008,"CONTINUOUS","PROCESSED","no",29,"small","occurrence-based",4.13364796426425,"vertebrate","N",0.4,1.964223,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S2511","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,1.564223,1.564223,1.564223,-0.738245604399708,"pos","pospos","neg","negpos",2.70246860439971,1.964223,0
"Aquila chrysaetos",3,0.55,0.200662949291761,-0.50740066178453,"A155_P2","Aquila chrysaetos",155,"P2","LAT","O","7.8",7.8,"km/year",55,1.225783,NA,1960,2014,"MULTIPLE","OPPORTUNISTIC","no",29,"large","occurrence-based",6.69549454441304,"vertebrate","N",7.8,1.225783,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","[1,99]","S2508","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Bird","T",14.62636273,53.24060117,22.8280506131453,80.5133132930741,-15.5908298489184,27.7347202301546,-6.574217,-6.574217,0,1.75403083117541,"pos","pospos","pos","pospos",-0.52824783117541,-0.52824783117541,0
"Aquila chrysaetos",3,0.55,0.200662949291761,-0.50740066178453,"A162_P1","Aquila chrysaetos",162,"P1","LAT","O","0.71",3.436554,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",3.436554,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S2507","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,-1.958787,-1.958787,0,0.154046233545383,"pos","pospos","pos","pospos",1.32372076645462,1.32372076645462,1.32372076645462
"Aquila chrysaetos",3,0.55,0.200662949291761,-0.50740066178453,"A247_P1","Aquila chrysaetos",247,"P1","LAT","O","70",2.545455,"km/year",27.5,1.945243,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294438612,"vertebrate","N",2.545455,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S2506","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-0.600212,-0.600212,0,0.265507424566758,"pos","pospos","pos","pospos",1.67973557543324,1.67973557543324,1.67973557543324
"Aquila chrysaetos",3,0.55,0.200662949291761,-0.50740066178453,"A63_P1","Aquila chrysaetos",63,"P1","LAT","O","7.74",7.74,"km/year",37,0.1950184,NA,1975,2011,"CONTINUOUS","OPPORTUNISTIC","yes",6,"large","abundance-based",6.07382901893842,"vertebrate","N",7.74,0.1950184,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S2510","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Bird","T",-112.63302695,42.47641507,-102.381650594799,52.6871016228417,-103.121840160695,28.984863438397,-7.5449816,-7.5449816,0,0.486476809060772,"pos","pospos","pos","pospos",-0.291458409060772,-0.291458409060772,0
"Arabidopsis thaliana",2,0.14,-1.83806297410384,-2.08414473178726,"A147_P1","Arabidopsis thaliana",147,"P1","ELE","O","89.63",1.532137,"m/year",58.5,0.02036048,2.186771,1932.5,1990,"TWO","PROCESSED","yes",4426,"moderate","abundance-based",3.72488876623441,"vascular.plant","N",1.532137,2.186771,"pos","[1.8e+03,1.94e+03]","(31.3,62.4]","(924,4.43e+03]","S2525","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabidopsis","Plant","T",-119.60286234,37.25033119,-122.37822600033,42.0095169998098,-117.128098309789,32.5357813603216,0.654634,0.654634,0.654634,0.236255483782455,"pos","pospos","pos","pospos",1.95051551621754,1.95051551621754,1.95051551621754
"Arabidopsis thaliana",2,0.14,-1.83806297410384,-2.08414473178726,"A138_P1","Arabidopsis thaliana",138,"P1","LAT","O","42.29936667",1.208553,"km/year",35,2.311916,NA,1976,2010,"TWO","OPPORTUNISTIC","yes",411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",1.208553,2.311916,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S2522","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabidopsis","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,1.103363,1.103363,1.103363,0.424310643783733,"pos","pospos","pos","pospos",1.88760535621627,1.88760535621627,1.88760535621627
"Arabidopsis thaliana",2,0.14,-1.83806297410384,-2.08414473178726,"A19_P1","Arabidopsis thaliana",19,"P1","LAT","O","3.4",-0.1840477,"km/year",18,0.6954194,NA,1986,2003,"TWO","PROCESSED","yes",779,"moderate","occurrence-based",2.63474231904744,"vascular.plant","N",0.1840477,0.6954194,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S2521","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabidopsis","Plant","T",-1.88288026,51.851366,-4.34907139352993,53.4247148280269,-5.13872547330192,49.9286610844416,0.8794671,0.6954194,0,-0.0764855959784976,"neg","negpos","neg","negpos",0.771904995978498,0.6954194,0
"Arabidopsis thaliana",2,0.14,-1.83806297410384,-2.08414473178726,"A19_P2","Arabidopsis thaliana",19,"P2","LAT","O","3.8",-0.01472637,"km/year",18,0.4959074,NA,1986,2003,"TWO","PROCESSED","yes",594,"moderate","occurrence-based",2.85578203845287,"vascular.plant","N",0.01472637,0.4959074,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S2528","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Arabidopsis","Plant","T",-3.19001868,55.70902102,-3.27800866177029,58.7086582217996,-0.317195241866898,52.6627665249552,0.51063377,0.4959074,0,-0.0851630573651126,"neg","negpos","neg","negpos",0.581070457365113,0.4959074,0
