"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Dryobates pubescens",-121.270646,47.570404,0.612,0.612,0.45570885756028,-0.310148976883668,"Lawrence & Fraser","Microsatellite",743440.693585205,0.598289706729226,0.399208631814198,-0.353846069698662,"A115_P1","Dryobates pubescens",115,"P1","ELE","LE","1244",15.2638,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",15.2638,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S22831","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,-14.7455588,-14.7455588,0,1.80924306216313,"pos","pospos","pos","pospos",-1.29100186216313,-1.29100186216313,0
"Dryobates pubescens",-121.270646,47.570404,0.612,0.612,0.45570885756028,-0.310148976883668,"Lawrence & Fraser","Microsatellite",1051051.21645264,0.594038785523916,0.381646535120022,-0.367428538779761,"A115_P2","Dryobates pubescens",115,"P2","ELE","LE","0",0,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S22834","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,3.105555,3.105555,0,-0.117535050349011,"neg","negpos","neg","negpos",3.22309005034901,3.105555,0
"Dryobates pubescens",-111.173864,46.071805,0.5796,0.5796,0.321119045398849,-0.414240304596256,"Lawrence & Fraser","Microsatellite",1162702.50711046,0.592245369105035,0.374231925917058,-0.373162973682462,"A115_P3","Dryobates pubescens",115,"P3","ELE","LE","749",7.604061,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",7.604061,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S22827","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,-6.164534,-6.164534,0,0.841160089552238,"pos","pospos","pos","pospos",0.598366910447762,0.598366910447762,0.598366910447762
"Dryobates pubescens",-76.638595,44.452493,0.507,0.507,0.0280007557183986,-0.640937046791607,"Lawrence & Fraser","Microsatellite",217558.121161003,0.52645212365515,0.107056637618232,-0.579795482075156,"A249_P1","Dryobates pubescens",249,"P1","ELE","LE","175",4.375,"m/year",40,-1.706173,9.167016,1975,2014,"TWO","OPPORTUNISTIC","no",42,"large","occurrence-based",-5.42124076626723,"vertebrate","N",4.375,9.167016,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S22830","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-73.87655681,44.37855829,-73.9066359334016,44.4123069968705,-73.8541970674407,44.3493038676794,4.792016,4.792016,4.792016,0.166865586427928,"pos","pospos","pos","pospos",9.00015041357207,9.00015041357207,9.00015041357207
"Dryobates pubescens",-84.878285,43.683032,0.583,0.583,0.335087873774723,-0.403436857671982,"Lawrence & Fraser","Microsatellite",1497790.82849356,0.579114190723785,0.320494275493867,-0.414723499630709,"A110_P1","Dryobates pubescens",110,"P1","LAT","LE","60.02",2.858095,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",2.858095,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S22825","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,1.29973,1.29973,1.29973,0.404162774974196,"pos","pospos","pos","pospos",3.7536622250258,3.7536622250258,3.7536622250258
"Dryobates pubescens",-84.878285,43.683032,0.583,0.583,0.335087873774723,-0.403436857671982,"Lawrence & Fraser","Microsatellite",1497790.82849356,0.579114190723785,0.320494275493867,-0.414723499630709,"A110_P2","Dryobates pubescens",110,"P2","LAT","LE","2.575",0.122619,"km/year",21,4.157825,NA,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.122619,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S22837","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,4.035206,4.035206,4.035206,-0.177111333877801,"pos","pospos","neg","negpos",4.3349363338778,4.157825,0
"Dryobates pubescens",-121.270646,47.570404,0.612,0.612,0.45570885756028,-0.310148976883668,"Lawrence & Fraser","Microsatellite",856258.324251132,0.597898248808438,0.397661014575003,-0.355042991892337,"A115_P1","Dryobates pubescens",115,"P1","ELE","TE","0",0,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S22824","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,0.5182412,0.5182412,0,0.220374201337116,"neg","negpos","pos","pospos",0.297866998662884,0.297866998662884,0.297866998662884
"Dryobates pubescens",-121.270646,47.570404,0.612,0.612,0.45570885756028,-0.310148976883668,"Lawrence & Fraser","Microsatellite",1121753.02966421,0.594192483007543,0.382338927648927,-0.366893044625526,"A115_P2","Dryobates pubescens",115,"P2","ELE","TE","-1155",-13.2,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",13.2,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S22833","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,16.305555,3.105555,0,-2.09500616972654,"neg","negpos","neg","negpos",5.20056116972654,3.105555,0
"Dryobates pubescens",-121.270646,47.570404,0.612,0.612,0.45570885756028,-0.310148976883668,"Lawrence & Fraser","Microsatellite",1364955.66172257,0.591958493652942,0.373123280262358,-0.374020396664984,"A115_P3","Dryobates pubescens",115,"P3","ELE","TE","-590",-5.989848,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",5.989848,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S22823","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,7.429375,1.439527,0,-0.848464252701698,"neg","negpos","neg","negpos",2.2879912527017,1.439527,0
"Dryobates pubescens",-76.638595,44.452493,0.507,0.507,0.0280007557183986,-0.640937046791607,"Lawrence & Fraser","Microsatellite",222102.097416871,0.527096996436853,0.109679544480549,-0.577766934346465,"A249_P1","Dryobates pubescens",249,"P1","ELE","TE","0",0,"m/year",40,-1.706173,9.167016,1975,2014,"TWO","OPPORTUNISTIC","no",42,"large","occurrence-based",-5.42124076626723,"vertebrate","N",0,9.167016,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S22836","Animalia","Chordata","Aves","Piciformes","Picidae","Dryobates","Bird","T",-73.87655681,44.37855829,-73.9066359334016,44.4123069968705,-73.8541970674407,44.3493038676794,9.167016,9.167016,0,-0.200006431016701,"neg","negpos","neg","negpos",9.3670224310167,9.167016,0
"Zonotrichia leucophrys",-123.954823,45.241188,0.831666667,0.831666667,1.59739474450991,0.572827214960403,"Lawrence & Fraser","Microsatellite",2863018.13587422,0.772200994767122,1.29033914789548,0.335351404422525,"A110_P1","Zonotrichia leucophrys",110,"P1","ELE","O","15.356",0.7312381,"m/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.7312381,10.5773,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32148","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,9.8460619,9.8460619,9.8460619,0.0602574097039226,"pos","pospos","pos","pospos",10.5170425902961,10.5170425902961,10.5170425902961
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",66073.1225603684,0.640384696492109,0.580106661617426,-0.213940115448395,"A115_P2","Zonotrichia leucophrys",115,"P2","ELE","O","165",1.885714,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",1.885714,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S32151","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,1.219841,1.219841,1.219841,0.253333204562727,"pos","pospos","pos","pospos",2.85222179543727,2.85222179543727,2.85222179543727
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",200322.620516734,0.652785430866927,0.647116505932046,-0.162114917444876,"A115_P3","Zonotrichia leucophrys",115,"P3","ELE","O","102",1.035533,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",1.035533,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S32150","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,0.403994,0.403994,0.403994,0.0737655848801292,"pos","pospos","pos","pospos",1.36576141511987,1.36576141511987,1.36576141511987
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",1747666.79305628,0.752540831273994,1.18472606983845,0.253670589640025,"A10_P1","Zonotrichia leucophrys",10,"P1","LAT","O","0.57",0.57,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",0.57,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32154","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,0.4497,0.4497,0.4497,-0.0970216401105055,"pos","pospos","neg","negpos",1.11672164011051,1.0197,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",1747666.79305628,0.752540831273994,1.18472606983845,0.253670589640025,"A10_P1","Zonotrichia leucophrys",10,"P1","LAT","O","1.29",1.29,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",1.29,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32155","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,-0.2703,-0.2703,0,0.120648500057558,"pos","pospos","pos","pospos",0.899051499942442,0.899051499942442,0.899051499942442
"Zonotrichia leucophrys",-123.954823,45.241188,0.831666667,0.831666667,1.59739474450991,0.572827214960403,"Lawrence & Fraser","Microsatellite",2863018.13587422,0.772200994767122,1.29033914789548,0.335351404422525,"A110_P1","Zonotrichia leucophrys",110,"P1","LAT","O","-54.922",-2.615333,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",2.615333,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32153","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,6.773158,4.157825,0,-1.28704228633195,"neg","negpos","neg","negpos",5.44486728633195,4.157825,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",1648756.4825489,0.756917493583615,1.2081959120531,0.27182209009979,"A122_P1","Zonotrichia leucophrys",122,"P1","LAT","O","34.9",0.8725,"km/year",40,1.960697,NA,1966,2005,"CONTINUOUS","PROCESSED","no",290,"large","abundance-based",7.00895987073912,"vertebrate","N",0.8725,1.960697,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","(254,924]","S32156","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,1.088197,1.088197,1.088197,-0.207365932116236,"pos","pospos","neg","negpos",2.16806293211624,1.960697,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",32595.8019851282,0.638218382192817,0.568391042662717,-0.223000937455545,"A115_P2","Zonotrichia leucophrys",115,"P2","ELE","LE","54",0.6171429,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0.6171429,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S32146","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,2.4884121,2.4884121,2.4884121,-0.0396043061945542,"pos","pospos","neg","negpos",3.14515930619455,3.105555,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",149481.236783543,0.647026879774189,0.615988495256046,-0.186189220754179,"A115_P3","Zonotrichia leucophrys",115,"P3","ELE","LE","0",0,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S32144","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,1.439527,1.439527,0,-0.119055335960851,"neg","negpos","neg","negpos",1.55858233596085,1.439527,0
"Zonotrichia leucophrys",-123.954823,45.241188,0.831666667,0.831666667,1.59739474450991,0.572827214960403,"Lawrence & Fraser","Microsatellite",2211566.67999745,0.772391588209039,1.29127143119053,0.336072429323504,"A10_P1","Zonotrichia leucophrys",10,"P1","LAT","LE","13.33",13.33,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",13.33,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32145","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,-12.3103,-12.3103,0,2.27717616109008,"pos","pospos","pos","pospos",-1.25747616109008,-1.25747616109008,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",139137.328991141,0.649423056898032,0.628993483516431,-0.176131204674282,"A115_P2","Zonotrichia leucophrys",115,"P2","ELE","TE","570",6.514286,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",6.514286,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S32152","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,-3.408731,-3.408731,0,1.12583522474956,"pos","pospos","pos","pospos",1.97971977525044,1.97971977525044,1.97971977525044
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",292116.270407647,0.664905614071177,0.712625830273655,-0.111450216760892,"A115_P3","Zonotrichia leucophrys",115,"P3","ELE","TE","-634",-6.436548,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",6.436548,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S32157","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,7.876075,1.439527,0,-1.18055687448121,"neg","negpos","neg","negpos",2.62008387448121,1.439527,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",3142628.24783211,0.765134468819138,1.25247588217043,0.306068076527492,"A110_P1","Zonotrichia leucophrys",110,"P1","LAT","TE","-102.919",-4.900905,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",4.900905,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32149","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,9.05873,4.157825,0,-0.42402834851983,"neg","negpos","neg","negpos",4.58185334851983,4.157825,0
"Zonotrichia leucophrys",-119.168834,37.938431,0.6375,0.6375,0.564506988521867,-0.22600485243199,"Lawrence & Fraser","Microsatellite",3142628.24783211,0.765134468819138,1.25247588217043,0.306068076527492,"A110_P2","Zonotrichia leucophrys",110,"P2","LAT","TE","-142.766",-6.798381,"km/year",21,4.157825,NA,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",6.798381,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S32147","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Zonotrichia","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,10.956206,4.157825,0,-2.01393316949886,"neg","negpos","neg","negpos",6.17175816949886,4.157825,0
"Empidonax traillii",-115.1133,37.2444,0.75,0.75,1.09856116457715,0.187030929127533,"Lawrence & Fraser","Microsatellite",2733061.28623397,0.705448870136764,0.879415325793786,0.017544242465928,"A110_P1","Empidonax traillii",110,"P1","ELE","O","1.031",0.04909524,"m/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.04909524,10.5773,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S11225","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,10.52820476,10.52820476,10.52820476,-0.0579820412329336,"pos","pospos","neg","negpos",10.6352820412329,10.5773,0
"Empidonax traillii",-118.488902,35.618329,0.672125,0.672125,0.717781948394588,-0.107462491594836,"Lawrence & Fraser","Microsatellite",585743.153688381,0.703207002951771,0.869017857328974,0.00950287380680626,"A115_P1","Empidonax traillii",115,"P1","ELE","O","21",0.2576687,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0.2576687,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S11230","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,0.2605725,0.2605725,0.2605725,-0.0785806457190383,"pos","pospos","neg","negpos",0.596821845719038,0.5182412,0
"Empidonax traillii",-115.1133,37.2444,0.75,0.75,1.09856116457715,0.187030929127533,"Lawrence & Fraser","Microsatellite",3404456.4982447,0.704533788987137,0.874891864686525,0.0140458121988118,"A17_P1","Empidonax traillii",17,"P1","ELE","O","2",0.0952381,"m/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.0952381,5.143748,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S11220","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,5.0485099,5.0485099,5.0485099,-0.135814209940246,"pos","pospos","neg","negpos",5.27956220994025,5.143748,0
